Class,Area (ABD),Area (Filled),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder),Biovolume (P. Spheroid),Biovolume (Sphere),Calibration Factor,Capture ID,Capture X,Capture Y,Ch1 Area,Ch1 Peak,Ch1 Width,Ch2 Area,Ch2 Peak,Ch2 Width,Ch2/Ch1 Ratio,Circle Fit,Circularity,Circularity (Hu),Compactness,Convex Perimeter,Convexity,Diameter (ABD),Diameter (ESD),Diameter (FD),Edge Gradient,Elapsed Time,Elongation,Feret Angle Max,Feret Angle Min,Fiber Curl,Fiber Straightness,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Group ID,Image Height,Image Width,Intensity,Length,Particles Per Chain,Perimeter,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Roughness,Scatter Area,Scatter Peak,Scatter Width,Sigma Intensity,Sphere Complement,Sphere Count,Sphere Unknown,Sphere Volume,Sum Intensity,Symmetry,Transparency,UUID,Volume (ABD),Volume (ESD),Width
Diatoms,64.9699,66.5212,0.5638,124.8860,122.2807,119.1491,955.7096,261.5276,393.9416,0.7254,82,972,908,5.8216,4.4225,39.0000,5.5309,4.3176,39.0000,-0.1049,0.6737,0.8412,0.8527,1.1888,37.0973,1.0000,9.0952,10.3369,9.2031,106.4314,157.9220,1.0000,-80.0000,0.0000,0.0000,1.2570,1.0000,10.6761,10.6761,13,26,17,83.6053,13.4199,1,42.7043,1.0213,0.9541,0.9744,1.1511,0.0000,0.0000,0.0000,26.6052,0.0000,0,0.0000,0.0000,19062.0000,0.8920,0.1201,108A18D7CEBE11EB89A700301809E817,393.9416,578.3302,6.1659
Diatoms,68.8571,71.2032,0.5522,139.4664,138.8151,138.0378,807.5223,317.0774,429.8199,0.7254,83,298,1460,6.2649,4.8688,53.0000,5.4590,4.1936,53.0000,-0.6752,0.6291,0.6979,0.8035,1.4329,41.2548,0.9839,9.3633,11.5862,9.5215,28.7069,158.2340,2.0022,15.0000,-70.0000,0.0782,0.9275,0.4995,16.0334,8.0079,14,22,27,129.4496,14.8707,1,48.0826,1.0047,0.9898,0.9944,1.1655,0.0000,0.0000,0.0000,6.0575,0.0000,0,0.0000,0.0000,30809.0000,0.6513,0.1919,108A18FECEBE11EB89A700301809E817,429.8199,814.3804,7.6167
Diatoms,192.8110,195.4254,0.8590,134.3607,132.3533,130.4972,1606.3672,2042.9071,2014.0095,0.7254,84,359,1312,6.2649,4.8688,53.0000,5.4590,4.1936,53.0000,-0.6752,0.6545,0.4082,0.9419,2.4498,60.0737,0.9328,15.6683,17.5507,15.7741,134.3455,158.2340,5.5150,-80.0000,-45.0000,0.9863,0.5035,0.1813,39.6232,7.1846,15,35,31,97.7308,19.9485,1,93.6156,1.0152,0.9712,0.9860,1.5583,0.0000,0.0000,0.0000,21.7537,0.0000,0,0.0000,0.0000,52286.0000,0.5198,0.1073,108A1928CEBE11EB89A700301809E817,2014.0095,2830.5983,15.5961
Diatoms,33.0766,34.1297,0.4322,144.7465,145.8662,146.5493,155.2859,182.5832,143.1020,0.7254,98,1008,1490,0.0000,0.0000,4.0000,4.7897,4.3512,4.0000,0.0000,0.3602,0.2336,0.4737,4.2815,38.4851,0.7005,6.4896,10.6997,6.5921,73.6849,190.5310,11.3628,-35.0000,55.0000,0.9800,0.5050,0.0880,29.4445,2.5913,16,22,26,105.6127,14.8707,1,64.0716,0.9923,1.0125,1.0047,1.6648,0.0000,0.0000,0.0000,11.9641,0.0000,0,0.0000,0.0000,14997.0000,0.2955,0.3935,108A1B49CEBE11EB89A700301809E817,143.1020,641.3681,5.4405
Diatoms,82.6765,87.4833,0.6202,127.7546,122.4652,116.9048,1291.4022,447.8073,565.5061,0.7254,18,234,1529,0.0000,0.0000,1.0000,4.0161,4.0161,1.0000,0.0000,0.6961,0.7759,0.8822,1.2889,42.3284,1.0000,10.2600,11.9691,10.5540,170.8448,82.9530,1.2475,45.0000,-20.0000,0.0000,1.1402,0.8016,13.6782,10.9641,17,26,23,75.7619,15.5961,1,49.2845,1.0432,0.9151,0.9546,1.1643,0.0000,0.0000,0.0000,32.1992,0.0000,0,0.0000,0.0000,20683.0000,0.8126,0.1428,108AB5D4CEBE11EB89A700301809E817,565.5061,897.8073,8.3421
Diatoms,40.1946,40.1946,0.5094,123.0802,121.0926,119.2284,295.9627,162.7304,191.6973,0.7254,25,392,58,0.0000,0.0000,2.0000,4.3728,4.0732,2.0000,0.0000,0.5571,0.4766,0.6668,2.0982,36.3840,0.8265,7.1538,10.0750,7.1538,120.7455,108.1090,4.3623,-10.0000,-70.0000,0.4370,0.6959,0.2292,19.2838,4.4206,18,19,26,97.0000,13.4199,1,47.4088,1.0164,0.9687,0.9846,1.3030,0.0000,0.0000,0.0000,21.5062,0.0000,0,0.0000,0.0000,15714.0000,0.2392,0.2899,108AB6E1CEBE11EB89A700301809E817,191.6973,535.4683,5.4405
Diatoms,17.1405,17.1405,0.2536,158.2447,157.7447,156.9787,60.4133,257.9313,53.3823,0.7254,40,697,1579,3.8666,3.8666,1.0000,3.9194,3.9194,1.0000,0.0528,0.1850,0.1396,0.1329,7.1627,55.1274,0.3775,4.6716,16.0998,4.6716,81.2800,145.5780,20.4533,-90.0000,5.0000,0.3492,0.7412,0.0489,31.8070,1.5551,19,41,18,121.6064,23.5755,1,66.7243,1.0032,0.9920,0.9951,1.2104,0.0000,0.0000,0.0000,9.6549,0.0000,0,0.0000,0.0000,11431.0000,0.3298,0.7098,108AB923CEBE11EB89A700301809E817,53.3823,2185.0638,6.1659
Diatoms,49643.3734,127790.7589,0.9945,125.1542,124.7297,124.3054,33813692.6471,34275584.6781,8320620.7516,0.7254,53,287,639,4.3883,4.1122,2.0000,4.5872,4.4242,2.0000,0.3120,0.9251,0.8303,0.9999,1.2043,1281.3136,0.9951,251.4118,406.3651,403.3711,227.5024,193.5940,1.0000,85.0000,-45.0000,0.0000,1.1911,1.0000,350.4835,350.4835,20,583,566,35.8838,417.4677,1,1401.9340,1.0034,0.9932,0.9966,1.0941,0.0000,0.0000,0.0000,39.4870,0.0000,0,0.0000,0.0000,3473838.0000,0.9372,0.3813,108ABB17CEBE11EB89A700301809E817,8320620.7516,35135623.8648,402.2343
Diatoms,191.0698,248.7297,0.2639,148.1676,147.3051,146.3145,1702.7186,1319.7763,1986.7891,0.7254,1,883,1253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0405,0.2829,0.4553,3.5348,86.6268,0.9450,15.5974,26.1346,17.7959,118.4429,5.0310,8.9936,50.0000,-30.0000,0.5588,0.6415,0.1112,55.9723,6.2236,21,54,38,98.4765,35.9073,1,124.3918,1.0059,0.9875,0.9933,1.4359,0.0000,0.0000,0.0000,20.3610,0.0000,0,0.0000,0.0000,52291.0000,0.2007,0.4032,108C6F35CEBE11EB89A700301809E817,1986.7891,9346.3858,9.0675
Diatoms,67.2987,67.2987,0.7624,138.3932,138.6026,138.7393,340.1162,904.3621,415.3109,0.7254,2,763,1314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5506,0.2606,0.5904,3.8373,43.1105,0.7622,9.2567,12.2915,9.2567,58.2955,8.1710,9.9549,-30.0000,45.0000,1.3544,0.4247,0.1005,35.0110,3.5170,22,24,27,116.8504,14.8707,1,77.0559,0.9985,1.0025,1.0010,1.7874,0.0000,0.0000,0.0000,10.0204,0.0000,0,0.0000,0.0000,27343.0000,0.3016,0.2469,108C6F5FCEBE11EB89A700301809E817,415.3109,972.3291,9.7929
Diatoms,142.5141,151.4354,0.9243,116.5144,114.9115,111.7584,2004.4011,1334.9213,1279.8251,0.7254,3,909,506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9304,0.9715,0.9967,1.0293,49.5877,1.0000,13.4705,14.3670,13.8857,135.1692,14.3280,1.0000,-30.0000,-90.0000,0.0000,1.1413,1.0000,13.6657,13.6657,23,27,28,89.7967,15.5961,1,54.6628,1.0139,0.9592,0.9726,1.1023,0.0000,0.0000,0.0000,23.1412,0.0000,0,0.0000,0.0000,37535.0000,0.9337,0.0624,108C6F85CEBE11EB89A700301809E817,1279.8251,1552.7172,13.4199
Diatoms,151.4354,151.4354,0.2139,148.5467,148.4351,147.9977,437.5591,1104.6480,1401.8602,0.7254,4,891,641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0753,0.2490,13.2866,91.7627,0.6179,13.8857,27.6861,13.8857,112.0841,17.3430,39.7160,-25.0000,70.0000,1.4228,0.4127,0.0252,95.7839,2.4117,24,35,60,96.0911,39.5343,1,196.3912,1.0008,0.9963,0.9971,2.1402,0.0000,0.0000,0.0000,24.0365,0.0000,0,0.0000,0.0000,42184.0000,0.2033,0.4985,108C6FACCEBE11EB89A700301809E817,1401.8602,11111.7887,8.3421
Diatoms,102.0847,155.2744,0.4450,139.2928,137.1308,135.2150,2120.6220,869.6926,775.8986,0.7254,5,660,1236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4707,0.7216,0.7198,1.3858,57.7202,1.0000,11.4008,16.8656,14.0606,85.4521,17.6560,1.7970,-65.0000,30.0000,0.0000,1.0749,0.5565,20.5823,11.4536,25,36,29,111.8224,22.1247,1,64.0716,1.0158,0.9707,0.9860,1.1100,0.0000,0.0000,0.0000,16.1740,0.0000,0,0.0000,0.0000,35895.0000,0.6278,0.3240,108C6FD2CEBE11EB89A700301809E817,775.8986,2511.8873,9.0675
Diatoms,29.9517,29.9517,0.7561,132.1203,132.3459,134.8346,113.0383,681.5216,123.3091,0.7254,6,854,1237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6447,0.1688,0.3864,5.9233,38.2355,0.5720,6.1754,10.7400,6.1754,98.8235,17.7500,16.5481,-90.0000,0.0000,1.5359,0.3943,0.0604,34.0312,2.0565,26,27,19,108.7594,13.4199,1,72.1755,0.9983,1.0205,1.0188,1.8877,0.0000,0.0000,0.0000,12.5759,0.0000,0,0.0000,0.0000,14465.0000,0.4587,0.4250,108C6FF9CEBE11EB89A700301809E817,123.3091,648.6425,7.6167
Diatoms,48.6310,71.2032,0.8496,146.3946,149.3459,151.5459,883.8206,413.0152,255.1139,0.7254,7,855,1272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8597,0.9321,0.9753,1.0729,36.6341,1.0000,7.8689,10.1959,9.5215,62.2766,19.6710,1.0000,20.0000,-90.0000,0.0000,1.1507,1.0000,10.4014,10.4014,27,21,24,104.3676,11.9691,1,41.6056,0.9802,1.0352,1.0147,1.1357,0.0000,0.0000,0.0000,14.6923,0.0000,0,0.0000,0.0000,19308.0000,0.7886,0.2282,108C7022CEBE11EB89A700301809E817,255.1139,554.9774,9.0675
Diatoms,28.9220,28.9220,0.5973,139.5615,138.9692,138.3615,145.7281,531.0508,117.0058,0.7254,8,292,954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5580,0.2754,0.3581,3.6305,39.1265,0.5405,6.0683,10.9213,6.0683,37.5846,20.7810,9.2980,30.0000,-70.0000,0.9867,0.5034,0.1076,25.2199,2.7124,28,23,24,128.2923,12.6945,1,55.8646,1.0043,0.9914,0.9956,1.4278,0.0000,0.0000,0.0000,5.6575,0.0000,0,0.0000,0.0000,16678.0000,0.2750,0.4444,108C7049CEBE11EB89A700301809E817,117.0058,682.0585,8.3421
Diatoms,22.5592,22.5592,0.0581,175.2613,178.0450,167.5676,74.3742,19.6652,80.6027,0.7254,9,949,1290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1295,0.1110,7.7242,68.3967,1.0000,5.3594,20.2105,5.3594,83.4490,23.7030,22.2213,-90.0000,0.0000,0.0915,0.9161,0.0450,36.0266,1.6213,29,54,9,103.7658,33.0057,1,75.2958,0.9844,0.9561,0.9412,1.1009,0.0000,0.0000,0.0000,14.3690,0.0000,0,0.0000,0.0000,11518.0000,0.5519,0.7348,108C706FCEBE11EB89A700301809E817,80.6027,4322.4161,1.8135
Diatoms,25.2031,25.2031,0.5860,145.0084,145.4958,146.4034,122.0183,510.4240,95.1798,0.7254,10,728,874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5601,0.2560,0.3287,3.9060,38.8904,0.5075,5.6648,10.9213,5.6648,35.4844,24.0150,10.1727,-30.0000,55.0000,0.9882,0.5030,0.0983,25.2388,2.4810,30,22,25,127.4286,12.6945,1,55.4397,0.9967,1.0096,1.0062,1.4255,0.0000,0.0000,0.0000,4.7218,0.0000,0,0.0000,0.0000,15164.0000,0.4117,0.4813,108C7096CEBE11EB89A700301809E817,95.1798,682.0585,8.3421
Diatoms,73.5593,107.0066,0.9623,140.1640,139.6520,138.5600,1343.1101,812.8965,474.5915,0.7254,11,478,1561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9463,0.9624,0.9989,1.0391,42.6680,1.0000,9.6777,12.1303,11.6724,94.3929,29.2650,1.0000,-80.0000,-45.0000,0.0000,1.0616,1.0000,11.9584,11.9584,31,25,25,115.4120,12.6945,1,47.8337,1.0037,0.9886,0.9922,1.1211,0.0000,0.0000,0.0000,12.1679,0.0000,0,0.0000,0.0000,28853.0000,0.9199,0.2022,108C70C0CEBE11EB89A700301809E817,474.5915,934.5730,11.2437
Diatoms,63.4234,63.4234,0.8807,142.7188,141.9107,141.1964,260.9689,2193.3520,379.9604,0.7254,12,867,1745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6908,0.1859,0.3795,5.3794,49.5835,0.5531,8.9863,14.2864,8.9863,70.3846,30.3750,14.8324,15.0000,-80.0000,1.6810,0.3730,0.0674,41.8126,2.8190,32,27,28,117.0804,15.5961,1,89.2632,1.0057,0.9893,0.9950,1.8003,0.0000,0.0000,0.0000,8.4665,0.0000,0,0.0000,0.0000,26226.0000,0.5924,0.3710,108C70E6CEBE11EB89A700301809E817,379.9604,1526.7308,12.6945
Diatoms,33.0766,46.7767,0.7406,147.9155,146.0845,144.4085,328.2002,293.8705,143.1020,0.7254,13,868,737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6107,0.4443,0.7815,2.2510,37.3812,0.8471,6.4896,10.4377,7.7174,94.2459,33.5930,4.8661,-5.0000,-90.0000,0.6912,0.5913,0.2055,21.4687,4.4119,33,20,25,111.2817,12.6945,1,51.7612,1.0125,0.9763,0.9885,1.3847,0.0000,0.0000,0.0000,12.4671,0.0000,0,0.0000,0.0000,15802.0000,0.3357,0.3783,108C710DCEBE11EB89A700301809E817,143.1020,595.4058,8.3421
Diatoms,27.8988,27.8988,0.5812,135.1969,135.7480,136.4567,159.1875,343.8302,110.8517,0.7254,14,495,701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5698,0.3341,0.4221,2.9930,36.2611,0.6256,5.9600,10.0549,5.9600,50.1333,35.7180,7.2650,20.0000,-90.0000,0.8409,0.5432,0.1376,22.0343,3.0329,34,18,23,124.8898,11.9691,1,50.1344,0.9959,1.0093,1.0052,1.3826,0.0000,0.0000,0.0000,6.0029,0.0000,0,0.0000,0.0000,15861.0000,0.3245,0.4072,108C7133CEBE11EB89A700301809E817,110.8517,532.2619,6.8913
Diatoms,70.8115,70.8115,0.5689,135.8313,134.6173,133.6008,291.0415,819.6731,448.2491,0.7254,15,503,1862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4238,0.1817,0.5146,5.5038,47.1988,0.7232,9.4953,13.4803,9.4953,49.8739,35.7180,15.2249,-30.0000,60.0000,1.5883,0.3864,0.0657,44.1223,2.8980,35,24,30,123.4650,17.0469,1,94.0406,1.0090,0.9836,0.9924,1.9924,0.0000,0.0000,0.0000,11.5962,0.0000,0,0.0000,0.0000,30002.0000,0.3160,0.2956,108C715ACEBE11EB89A700301809E817,448.2491,1282.6322,9.0675
Diatoms,51.2445,51.6195,0.1442,148.2604,147.2760,144.8438,206.9902,105.8018,275.9528,0.7254,16,1017,1571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,0.1832,0.2068,5.4580,67.3886,0.6918,8.0775,19.9485,8.1070,135.1146,36.5310,15.0806,-65.0000,30.0000,0.2402,0.8063,0.0663,39.1350,2.5951,36,48,25,93.0677,31.5549,1,83.4600,1.0067,0.9770,0.9835,1.2385,0.0000,0.0000,0.0000,19.1025,0.0000,0,0.0000,0.0000,17869.0000,0.2227,0.5951,108C7183CEBE11EB89A700301809E817,275.9528,4156.5151,3.2643
Diatoms,63.0376,63.0376,0.7134,125.0179,123.1525,121.3632,984.5238,317.9458,376.4985,0.7254,17,875,124,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7360,0.7927,0.9087,1.2615,36.3685,1.0000,8.9589,10.0952,8.9589,37.1923,37.4370,1.0000,10.0000,80.0000,0.0000,1.0428,1.0000,10.7823,10.7823,37,20,23,110.0269,11.2437,1,43.1293,1.0151,0.9708,0.9855,1.1859,0.0000,0.0000,0.0000,14.0438,0.0000,0,0.0000,0.0000,24536.0000,0.6868,0.1126,108C71AACEBE11EB89A700301809E817,376.4985,538.6876,7.6167
Diatoms,10.9224,10.9224,0.1835,167.3014,173.0411,179.9589,57.1716,30.7264,27.1546,0.7254,18,754,1737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2797,0.2456,0.2307,4.0713,36.8894,0.6636,3.7292,10.2362,3.7292,49.5962,42.5780,10.6968,-90.0000,-5.0000,0.2997,0.7694,0.0935,20.2706,1.8950,38,30,13,126.6027,15.5961,1,44.3312,0.9668,1.0757,1.0400,1.2017,0.0000,0.0000,0.0000,4.8079,0.0000,0,0.0000,0.0000,9242.0000,0.1981,0.6357,108C71D0CEBE11EB89A700301809E817,27.1546,561.5842,2.5389
Diatoms,59.9624,82.2775,0.9681,134.1302,130.9907,129.1535,1051.2371,559.7704,349.2872,0.7254,19,254,1421,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8961,0.9256,0.9901,1.0804,38.7012,1.0000,8.7377,10.7601,10.2352,109.5600,43.5930,1.0000,20.0000,-75.0000,0.0000,1.0861,1.0000,11.0206,11.0206,39,23,23,113.3070,11.9691,1,44.0822,1.0240,0.9629,0.9860,1.1390,0.0000,0.0000,0.0000,15.2559,0.0000,0,0.0000,0.0000,24361.0000,0.8280,0.1880,108C71FACEBE11EB89A700301809E817,349.2872,652.3003,9.7929
Diatoms,56.9086,56.9086,0.4148,140.6618,138.4300,136.0193,679.9439,154.5004,322.9464,0.7254,20,178,1107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5323,0.7299,0.6926,1.3701,38.1052,1.0000,8.5122,10.6392,8.5122,75.4902,43.6870,1.7243,-40.0000,50.0000,0.0000,1.1380,0.5799,13.7046,7.9480,40,22,24,106.9662,15.5961,1,43.3053,1.0161,0.9670,0.9826,1.1365,0.0000,0.0000,0.0000,18.4035,0.0000,0,0.0000,0.0000,22142.0000,0.7878,0.1999,108C7220CEBE11EB89A700301809E817,322.9464,630.5587,4.7151
Diatoms,26.5448,26.5448,0.5959,145.0569,146.1463,147.6911,124.9880,445.2031,102.8805,0.7254,21,961,1305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5665,0.2454,0.3689,4.0742,36.6860,0.5734,5.8136,10.1556,5.8136,39.4058,46.0150,10.7059,-25.0000,60.0000,1.0736,0.4823,0.0934,26.3234,2.4588,41,20,24,113.6667,12.6945,1,57.5644,0.9925,1.0182,1.0106,1.5691,0.0000,0.0000,0.0000,5.7885,0.0000,0,0.0000,0.0000,13981.0000,0.3509,0.4275,108C7247CEBE11EB89A700301809E817,102.8805,548.4227,6.8913
Diatoms,44.5659,44.5659,0.8248,140.2931,139.0690,138.1322,172.8674,823.6048,223.8043,0.7254,22,444,171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6325,0.1754,0.4827,5.7000,40.9204,0.6350,7.5328,11.5460,7.5328,45.3548,46.6090,15.8441,-90.0000,-25.0000,1.8382,0.3523,0.0631,38.0878,2.4039,42,27,22,122.2126,13.4199,1,80.9834,1.0088,0.9846,0.9933,1.9790,0.0000,0.0000,0.0000,8.1640,0.0000,0,0.0000,0.0000,21265.0000,0.6039,0.3476,108C726DCEBE11EB89A700301809E817,223.8043,805.9120,9.0675
Diatoms,70.0289,95.5634,0.8382,133.2075,132.8921,133.6846,1177.5864,625.8398,440.8385,0.7254,23,775,1693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8813,0.9622,0.9831,1.0393,40.8747,1.0000,9.4426,11.5258,11.0306,77.5185,47.6250,1.0000,30.0000,-70.0000,0.0000,1.1091,1.0000,11.4455,11.4455,43,24,24,106.5975,12.6945,1,45.7820,1.0024,1.0036,1.0060,1.1201,0.0000,0.0000,0.0000,16.6865,0.0000,0,0.0000,0.0000,25690.0000,0.8870,0.1807,108C7294CEBE11EB89A700301809E817,440.8385,801.7000,9.7929
Diatoms,39.4730,39.4730,0.5545,136.2875,133.6687,131.7000,232.9770,298.0362,186.5581,0.7254,24,651,35,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5276,0.3518,0.5447,2.8424,36.7098,0.7477,7.0893,10.2564,7.0893,63.4375,49.5460,6.7823,40.0000,-50.0000,0.8824,0.5312,0.1474,23.8961,3.5233,44,24,21,112.7562,12.6945,1,54.8388,1.0196,0.9663,0.9853,1.4938,0.0000,0.0000,0.0000,12.6712,0.0000,0,0.0000,0.0000,18041.0000,0.4546,0.3088,108C72BACEBE11EB89A700301809E817,186.5581,564.9072,7.6167
Diatoms,53.5000,53.5000,0.8240,136.0707,135.1263,134.7576,256.3722,824.0244,294.3710,0.7254,25,988,612,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6162,0.2472,0.5489,4.0453,40.2174,0.7444,8.2534,11.2437,8.2534,68.5765,50.9530,10.6145,30.0000,-50.0000,1.4781,0.4035,0.0942,33.2552,3.1330,45,24,23,114.6111,13.4199,1,72.7764,1.0070,0.9903,0.9973,1.8096,0.0000,0.0000,0.0000,9.9841,0.0000,0,0.0000,0.0000,22693.0000,0.4636,0.2660,108C72E4CEBE11EB89A700301809E817,294.3710,744.2629,9.0675
Diatoms,13.2182,13.2182,0.3301,140.3086,139.6296,141.2840,45.5680,150.4138,36.1513,0.7254,26,787,506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2884,0.1254,0.2057,7.9725,39.5964,0.4297,4.1024,11.1027,4.1024,61.7895,51.3590,23.0028,-70.0000,20.0000,0.9184,0.5213,0.0435,31.3120,1.3612,46,29,19,119.4815,16.3215,1,65.3464,1.0049,1.0070,1.0118,1.6503,0.0000,0.0000,0.0000,9.7842,0.0000,0,0.0000,0.0000,9678.0000,0.1545,0.6305,108C730BCEBE11EB89A700301809E817,36.1513,716.6029,3.9897
Diatoms,65.7449,66.1329,0.3965,135.3000,134.7000,134.2783,213.0515,790.3985,401.0119,0.7254,27,803,909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2615,0.1188,0.3423,8.4186,59.0789,0.5540,9.1493,17.2887,9.1762,93.2979,52.4680,24.4068,10.0000,-85.0000,1.3104,0.4328,0.0410,54.4677,2.2317,47,20,39,109.2000,23.5755,1,113.3988,1.0045,0.9924,0.9969,1.9194,0.0000,0.0000,0.0000,17.8762,0.0000,0,0.0000,0.0000,25116.0000,0.3123,0.4708,108C7331CEBE11EB89A700301809E817,401.0119,2705.7374,7.6167
Diatoms,136.1747,183.6850,0.2947,144.0273,143.1886,142.6526,1927.6584,815.0878,1195.3871,0.7254,28,870,304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2267,0.5621,0.5208,1.7790,70.6875,1.0000,13.1675,20.9157,15.2930,124.2381,61.0460,3.2845,30.0000,-50.0000,0.0402,0.9613,0.3045,29.8055,9.0745,48,39,41,98.1241,28.6533,1,77.7599,1.0059,0.9905,0.9963,1.1001,0.0000,0.0000,0.0000,22.2675,0.0000,0,0.0000,0.0000,39544.0000,0.6972,0.3704,108C7358CEBE11EB89A700301809E817,1195.3871,4790.8860,6.8913
Diatoms,40.1946,40.1946,0.8937,141.7840,141.5062,142.2593,140.6897,1404.1431,191.6973,0.7254,29,189,864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7221,0.1471,0.3527,6.7980,42.0380,0.5473,7.1538,11.8885,7.1538,45.1515,65.8900,19.3048,-80.0000,0.0000,2.0229,0.3308,0.0518,40.5665,2.1014,49,26,22,127.2346,13.4199,1,85.3358,1.0020,1.0034,1.0053,2.0300,0.0000,0.0000,0.0000,6.9216,0.0000,0,0.0000,0.0000,20612.0000,0.6820,0.3983,108C737ECEBE11EB89A700301809E817,191.6973,879.7916,9.7929
Diatoms,33.0766,33.0766,0.5098,145.5563,147.3521,149.0775,110.0251,477.4189,143.1020,0.7254,30,731,1425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3620,0.1348,0.3552,7.4183,45.3847,0.5299,6.4896,12.9162,6.4896,93.4063,66.0930,21.2582,-80.0000,25.0000,1.3380,0.4277,0.0470,39.8552,1.8748,50,31,23,117.0704,17.0469,1,83.4600,0.9878,1.0242,1.0117,1.8389,0.0000,0.0000,0.0000,11.0642,0.0000,0,0.0000,0.0000,16624.0000,0.4863,0.4976,108C73A5CEBE11EB89A700301809E817,143.1020,1128.2306,6.8913
Diatoms,49.3757,77.9033,0.9636,132.6524,131.2995,130.9198,1081.9312,512.4081,260.9960,0.7254,31,870,1621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8989,0.8713,0.9916,1.1478,37.8418,1.0000,7.9289,10.5586,9.9594,61.6275,78.6090,1.0000,-85.0000,0.0000,0.0000,1.0105,1.0000,11.1268,11.1268,51,23,22,113.0267,11.2437,1,44.5072,1.0103,0.9869,0.9971,1.1761,0.0000,0.0000,0.0000,11.3158,0.0000,0,0.0000,0.0000,21136.0000,0.8889,0.2491,108C73CECEBE11EB89A700301809E817,260.9960,616.3361,9.7929
Diatoms,61.4974,81.4800,0.8241,133.3470,131.3790,129.0685,1177.5864,487.5082,362.7849,0.7254,32,239,206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8493,0.8518,0.9780,1.1740,38.4677,1.0000,8.8488,10.8004,10.1855,73.2037,79.8120,1.0000,45.0000,0.0000,0.0000,1.0457,1.0000,11.4455,11.4455,52,24,22,111.6347,11.9691,1,45.7820,1.0150,0.9679,0.9824,1.1901,0.0000,0.0000,0.0000,16.5531,0.0000,0,0.0000,0.0000,24448.0000,0.8414,0.1807,108C73F5CEBE11EB89A700301809E817,362.7849,659.6570,9.7929
Diatoms,208.9798,222.1673,0.2974,144.4178,143.2937,142.1451,1607.4110,1255.0404,2272.5859,0.7254,33,896,889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2238,0.3232,0.4962,3.0942,79.3586,0.8801,16.3120,23.7972,16.8188,71.5645,80.8280,7.5889,-60.0000,35.0000,0.5189,0.6584,0.1318,49.0305,6.4608,53,47,39,103.1031,32.2803,1,110.9825,1.0078,0.9843,0.9920,1.3985,0.0000,0.0000,0.0000,16.6172,0.0000,0,0.0000,0.0000,58975.0000,0.5307,0.3145,108C741BCEBE11EB89A700301809E817,2272.5859,7056.2420,9.0675
